,DATE,PRCP,SNOW,TAVG,TMAX,TMIN,Tavg_Calc,Events_Number,temp_bin
3908,2015-11-14,0.0,0.0,36.0,46.4,24.2,35.3,,Chilly
3909,2015-11-15,0.0,0.0,51.0,54.8,30.8,42.8,,Chilly
3910,2015-11-16,0.0,0.0,52.0,61.0,41.0,51.0,,Chilly
3911,2015-11-17,0.16874999999999998,0.0,50.0,56.4,45.4,50.9,,Chilly
3912,2015-11-18,1.3064705882352943,0.0,56.0,59.4,47.2,53.3,,Chilly
3913,2015-11-19,0.10666666666666667,0.0,41.0,55.2,34.8,45.0,,Chilly
3914,2015-11-20,0.01,0.1285714285714286,34.0,40.0,28.0,34.0,,Chilly
3915,2015-11-21,0.48214285714285715,4.966666666666667,28.0,36.6,19.8,28.200000000000003,,Cold
3916,2015-11-22,0.023846153846153847,0.2,18.0,27.8,7.4,17.6,,Cold
3917,2015-11-23,0.0,0.0,29.0,29.4,14.6,22.0,,Cold
3918,2015-11-24,0.0,0.0,32.0,39.6,19.8,29.700000000000003,,Cold
3919,2015-11-25,0.002142857142857143,0.0,38.0,43.6,25.6,34.6,,Chilly
3920,2015-11-26,0.16214285714285717,0.0,48.0,49.2,36.8,43.0,,Chilly
3921,2015-11-27,1.3314285714285712,0.0,35.0,51.2,29.8,40.5,,Chilly
3922,2015-11-28,0.0,0.0,27.0,38.6,22.0,30.3,,Cold
3923,2015-11-29,0.0,0.0,26.0,38.8,18.6,28.7,,Cold
3924,2015-11-30,0.2464285714285714,0.0,35.0,40.8,23.4,32.099999999999994,,Chilly
3925,2015-12-01,0.41800000000000004,0.0,38.0,43.2,33.6,38.400000000000006,,Chilly
3926,2015-12-02,0.050769230769230775,0.4692307692307693,32.0,38.2,28.6,33.400000000000006,,Chilly
3927,2015-12-03,0.005,0.03571428571428571,33.0,34.6,29.4,32.0,,Cold
3928,2015-12-04,0.0,0.0,37.0,40.8,27.6,34.2,,Chilly
3929,2015-12-05,0.0,0.0,37.0,46.6,28.6,37.6,,Chilly
3930,2015-12-06,0.0,0.0,35.0,44.0,28.6,36.3,,Chilly
3931,2015-12-07,0.0,0.0,36.0,41.6,28.2,34.9,,Chilly
3932,2015-12-08,0.0,0.0,38.0,41.8,33.0,37.4,,Chilly
3933,2015-12-09,0.0,0.0,42.0,45.0,33.6,39.3,,Chilly
3934,2015-12-10,0.0,0.0,46.0,50.6,36.8,43.7,,Chilly
3935,2015-12-11,0.0,0.0,41.0,53.4,33.6,43.5,,Chilly
3936,2015-12-12,0.0033333333333333335,0.0,41.0,46.8,34.4,40.599999999999994,,Chilly
3937,2015-12-13,0.3861111111111111,0.0,49.0,52.2,38.4,45.3,,Chilly
3938,2015-12-14,1.5272222222222223,0.0,54.0,59.2,41.8,50.5,,Chilly
3939,2015-12-15,0.038000000000000006,0.0,38.0,50.8,31.6,41.2,,Chilly
3940,2015-12-16,0.004666666666666666,0.0,40.0,42.8,31.4,37.099999999999994,,Chilly
3941,2015-12-17,0.002857142857142857,0.0,31.0,45.6,26.2,35.9,,Chilly
3942,2015-12-18,0.0007142857142857143,0.02142857142857143,24.0,31.2,18.4,24.799999999999997,,Cold
3943,2015-12-19,0.0007142857142857143,0.014285714285714287,19.0,27.0,12.4,19.7,,Cold
3944,2015-12-20,0.0007692307692307692,0.0,33.0,34.0,14.6,24.3,,Cold
3945,2015-12-21,0.096875,0.0,41.0,46.0,28.8,37.4,,Chilly
3946,2015-12-22,0.08357142857142856,0.0,34.0,41.2,31.4,36.3,,Chilly
3947,2015-12-23,0.055714285714285716,0.0,43.0,45.2,33.2,39.2,,Chilly
3948,2015-12-24,0.33,0.008333333333333333,38.0,49.2,30.8,40.0,,Chilly
3949,2015-12-25,0.0033333333333333335,0.016666666666666666,31.0,34.4,27.4,30.9,,Cold
3950,2015-12-26,0.04076923076923077,0.0,33.0,36.0,28.8,32.4,,Chilly
3951,2015-12-27,0.065,0.0,33.0,36.6,29.2,32.9,,Chilly
3952,2015-12-28,0.045384615384615384,0.43076923076923074,27.0,32.6,25.2,28.9,,Cold
3953,2015-12-29,1.0658333333333336,4.841666666666666,25.0,29.6,22.0,25.8,,Cold
3954,2015-12-30,0.0,0.0,26.0,28.0,22.8,25.4,,Cold
3955,2015-12-31,0.0025,0.008333333333333333,25.0,28.0,19.6,23.8,,Cold
3956,2016-01-01,0.0,0.0,21.0,25.8,16.4,21.1,,Cold
3957,2016-01-02,0.0,0.0,24.0,28.8,15.2,22.0,,Cold
3958,2016-01-03,0.0,0.0,25.0,29.6,16.6,23.1,,Cold
3959,2016-01-04,0.0,0.0,24.0,28.2,13.6,20.9,,Cold
3960,2016-01-05,0.0,0.0,20.0,28.0,9.0,18.5,,Cold
3961,2016-01-06,0.0,0.0,28.0,30.2,15.6,22.9,,Cold
3962,2016-01-07,0.016923076923076923,0.03333333333333333,33.0,33.2,23.4,28.3,,Cold
3963,2016-01-08,0.13615384615384618,0.0,35.0,36.0,32.2,34.1,,Chilly
3964,2016-01-09,0.2730769230769231,0.19999999999999998,32.0,36.8,24.6,30.7,,Cold
3965,2016-01-10,0.055,0.18181818181818182,10.0,29.6,3.0,16.3,,Cold
3966,2016-01-11,0.0033333333333333335,0.125,-1.0,9.8,-7.0,1.4000000000000004,,Cold
3967,2016-01-12,0.04833333333333334,0.8272727272727273,6.0,10.6,-5.6,2.5,,Cold
3968,2016-01-13,0.0,0.024999999999999998,4.0,11.8,-4.4,3.7,,Cold
3969,2016-01-14,0.0,0.008333333333333333,23.0,24.5,1.0,12.75,,Cold
3970,2016-01-15,0.0,0.0,31.0,38.25,22.5,30.375,,Cold
3971,2016-01-16,0.0,0.0,22.0,32.25,9.5,20.875,,Cold
3972,2016-01-17,0.0,0.0,-2.0,18.5,-7.75,5.375,,Cold
3973,2016-01-18,0.0,0.0,-5.0,1.75,-8.75,-3.5,,Cold
3974,2016-01-19,0.0,0.0,1.0,6.0,-7.75,-0.875,,Cold
3975,2016-01-20,0.0,0.028571428571428574,14.0,15.0,1.0,8.0,,Cold
3976,2016-01-21,0.0,0.0,18.0,22.8,10.2,16.5,,Cold
3977,2016-01-22,0.0,0.0071428571428571435,22.0,24.6,13.0,18.8,,Cold
3978,2016-01-23,0.0,0.0,25.0,26.0,17.4,21.7,,Cold
3979,2016-01-24,0.0,0.0,25.0,31.4,18.4,24.9,,Cold
3980,2016-01-25,0.02,0.19999999999999998,27.0,28.2,22.4,25.299999999999997,,Cold
3981,2016-01-26,0.3284615384615384,2.853846153846154,28.0,33.6,22.6,28.1,,Cold
3982,2016-01-27,0.003076923076923077,0.06923076923076923,25.0,29.8,20.0,24.9,,Cold
3983,2016-01-28,0.0007142857142857143,0.0071428571428571435,33.0,35.0,20.8,27.9,,Cold
3984,2016-01-29,0.0,0.0,20.0,36.4,7.8,22.099999999999998,,Cold
3985,2016-01-30,0.0007142857142857143,0.0,33.0,35.2,12.0,23.6,,Cold
3986,2016-01-31,0.0064285714285714285,0.0,36.0,42.6,24.8,33.7,,Chilly
3987,2016-02-01,0.028571428571428574,0.0,32.0,39.0,24.0,31.5,,Cold
3988,2016-02-02,0.05857142857142857,0.16153846153846155,30.0,39.0,23.8,31.4,,Cold
3989,2016-02-03,0.3357142857142857,1.1818181818181819,32.0,34.0,27.0,30.5,,Cold
3990,2016-02-04,0.028461538461538465,0.2,21.0,31.8,10.8,21.3,,Cold
3991,2016-02-05,0.005714285714285714,0.05833333333333333,26.0,28.8,12.4,20.6,,Cold
3992,2016-02-06,0.0,0.0,28.0,31.4,18.6,25.0,,Cold
3993,2016-02-07,0.0,0.0,35.0,36.8,26.2,31.5,,Cold
3994,2016-02-08,0.013846153846153845,0.13076923076923078,28.0,40.4,18.6,29.5,,Cold
3995,2016-02-09,0.03166666666666667,0.4,14.0,24.2,9.0,16.6,,Cold
3996,2016-02-10,0.0008333333333333334,0.025000000000000005,10.0,15.6,2.6,9.1,,Cold
3997,2016-02-11,0.0,0.0,8.0,15.25,0.0,7.625,,Cold
3998,2016-02-12,0.0,0.0,15.0,19.4,0.2,9.799999999999999,,Cold
3999,2016-02-13,0.0,0.0,4.0,17.6,-2.8,7.4,,Cold
4000,2016-02-14,0.005454545454545454,0.14545454545454548,9.0,14.0,-0.6,6.7,,Cold
4001,2016-02-15,0.08833333333333333,1.9583333333333333,18.0,18.4,7.6,13.0,,Cold
4002,2016-02-16,0.0033333333333333335,0.041666666666666664,26.0,26.2,18.0,22.1,,Cold
4003,2016-02-17,0.030000000000000002,0.3230769230769231,23.0,30.8,10.2,20.5,,Cold
4004,2016-02-18,0.0,0.0,24.0,31.8,10.8,21.3,,Cold
4005,2016-02-19,0.0,0.0,41.0,43.4,23.4,33.4,,Chilly
4006,2016-02-20,0.0,0.0,44.0,48.2,32.6,40.400000000000006,,Chilly
4007,2016-02-21,0.0,0.0,35.0,47.8,26.8,37.3,,Chilly
4008,2016-02-22,0.0,0.0,32.0,41.0,29.8,35.4,,Chilly
4009,2016-02-23,0.0,0.0,34.0,40.2,29.0,34.6,,Chilly
4010,2016-02-24,0.0,0.0,35.0,40.8,29.8,35.3,,Chilly
4011,2016-02-25,0.0,0.0,33.0,36.2,28.4,32.3,,Chilly
4012,2016-02-26,0.0,0.0,30.0,34.2,26.2,30.200000000000003,,Cold
4013,2016-02-27,0.0,0.0,38.0,39.4,26.6,33.0,,Chilly
4014,2016-02-28,0.0014285714285714286,0.0,49.0,57.2,31.6,44.400000000000006,,Chilly
4015,2016-02-29,0.012857142857142857,0.0071428571428571435,35.0,55.6,27.0,41.3,,Chilly
4016,2016-03-01,0.13714285714285715,1.2846153846153845,22.0,42.4,17.0,29.7,,Cold
4017,2016-03-02,0.10857142857142858,1.5692307692307692,15.0,23.6,1.4,12.5,,Cold
4018,2016-03-03,0.0071428571428571435,0.015384615384615385,25.0,29.0,5.4,17.2,,Cold
4019,2016-03-04,0.008333333333333333,0.06923076923076923,24.0,33.75,13.0,23.375,,Cold
4020,2016-03-05,0.04153846153846154,0.2076923076923077,34.0,37.4,19.8,28.6,,Cold
4021,2016-03-06,0.004615384615384615,0.0,38.0,40.2,26.6,33.400000000000006,,Chilly
4022,2016-03-07,0.03266666666666667,0.0,51.0,52.8,33.6,43.2,,Chilly
4023,2016-03-08,0.008,0.0,58.0,65.6,45.6,55.599999999999994,,Warm
4024,2016-03-09,0.11812500000000001,0.0,57.0,67.2,48.2,57.7,,Warm
4025,2016-03-10,0.0,0.0,45.0,57.0,36.4,46.7,,Chilly
4026,2016-03-11,0.0,0.0,41.0,53.8,27.6,40.7,,Chilly
4027,2016-03-12,0.0013333333333333333,0.0,48.0,59.8,31.2,45.5,,Chilly
4028,2016-03-13,0.07411764705882352,0.0,48.0,60.4,34.8,47.599999999999994,,Chilly
4029,2016-03-14,0.2233333333333333,0.0,46.0,58.5,38.5,48.5,,Chilly
4030,2016-03-15,0.06857142857142857,0.0,47.0,56.4,38.4,47.4,,Chilly
4031,2016-03-16,1.5155555555555553,0.0,47.0,52.5,41.5,47.0,,Chilly
4032,2016-03-17,0.009375,0.0,45.0,52.8,36.6,44.7,,Chilly
4033,2016-03-18,0.0,0.0,39.0,50.6,34.6,42.6,,Chilly
4034,2016-03-19,0.01764705882352941,0.11764705882352941,36.0,40.8,31.8,36.3,,Chilly
4035,2016-03-20,0.00411764705882353,0.0,36.0,42.2,29.4,35.8,,Chilly
4036,2016-03-21,0.0,0.0,36.0,45.0,24.8,34.9,,Chilly
4037,2016-03-22,0.0,0.0,46.0,49.8,27.2,38.5,,Chilly
4038,2016-03-23,0.024666666666666667,0.0,36.0,52.2,31.2,41.7,,Chilly
4039,2016-03-24,0.6946666666666668,0.14615384615384613,32.0,34.8,27.4,31.099999999999998,,Cold
4040,2016-03-25,0.1953333333333333,0.43076923076923074,29.0,34.8,18.0,26.4,,Cold
4041,2016-03-26,0.0,0.0,41.0,48.6,20.2,34.4,,Chilly
4042,2016-03-27,0.00823529411764706,0.0,42.0,51.4,29.8,40.6,,Chilly
4043,2016-03-28,0.12444444444444445,0.0,44.0,48.8,33.2,41.0,,Chilly
4044,2016-03-29,0.0,0.0,44.0,56.8,30.2,43.5,,Chilly
4045,2016-03-30,0.040625,0.0,48.0,59.0,33.6,46.3,,Chilly
4046,2016-03-31,0.8511111111111112,0.0,46.0,53.0,42.8,47.9,,Chilly
4047,2016-04-01,0.194375,0.0,40.0,52.75,33.75,43.25,,Chilly
4048,2016-04-02,0.11600000000000002,0.6785714285714287,33.0,45.8,27.6,36.7,,Chilly
4049,2016-04-03,0.05666666666666668,0.11818181818181818,41.0,43.0,26.2,34.6,,Chilly
4050,2016-04-04,0.0,0.0,35.0,66.4,27.0,46.7,,Chilly
4051,2016-04-05,0.0011764705882352942,0.0,32.0,44.8,21.0,32.9,,Chilly
4052,2016-04-06,0.5806250000000001,0.0,42.0,43.2,24.8,34.0,,Chilly
4053,2016-04-07,0.02133333333333333,0.015384615384615385,37.0,46.2,32.4,39.3,,Chilly
4054,2016-04-08,0.034375,0.17500000000000002,35.0,40.6,29.4,35.0,,Chilly
4055,2016-04-09,0.020714285714285716,0.10769230769230768,27.0,38.5,20.25,29.375,,Cold
4056,2016-04-10,0.00923076923076923,0.0,38.0,41.4,25.0,33.2,,Chilly
4057,2016-04-11,0.09529411764705885,0.0,44.0,49.0,30.8,39.9,,Chilly
4058,2016-04-12,0.0,0.0,37.0,47.8,26.0,36.9,,Chilly
4059,2016-04-13,0.000625,0.0,43.0,50.8,28.8,39.8,,Chilly
4060,2016-04-14,0.0,0.0,48.0,55.0,33.4,44.2,,Chilly
4061,2016-04-15,0.0,0.0,54.0,65.0,37.2,51.1,,Chilly
4062,2016-04-16,0.0,0.0,59.0,73.4,39.6,56.5,,Warm
4063,2016-04-17,0.0,0.0,63.0,78.6,41.8,60.199999999999996,,Warm
4064,2016-04-18,0.0,0.0,65.0,81.0,45.6,63.3,,Warm
4065,2016-04-19,0.012666666666666666,0.0,54.0,75.0,45.0,60.0,,Warm
4066,2016-04-20,0.2026666666666667,0.0,54.0,57.8,43.8,50.8,,Chilly
4067,2016-04-21,0.022142857142857148,0.0,62.0,70.0,47.4,58.7,,Warm
4068,2016-04-22,0.0006666666666666666,0.0,54.0,67.2,47.2,57.2,,Warm
4069,2016-04-23,0.0,0.0,49.0,62.6,35.8,49.2,,Chilly
4070,2016-04-24,0.005333333333333333,0.0,55.0,68.4,38.4,53.400000000000006,,Chilly
4071,2016-04-25,0.0,0.0,63.0,74.6,44.2,59.4,,Warm
4072,2016-04-26,0.0,0.0,48.0,71.8,40.2,56.0,,Warm
4073,2016-04-27,0.01,0.0,44.0,50.8,37.2,44.0,,Chilly
4074,2016-04-28,0.3247368421052632,0.0,42.0,50.2,38.6,44.400000000000006,,Chilly
4075,2016-04-29,0.20210526315789473,0.0,43.0,47.4,38.0,42.7,,Chilly
4076,2016-04-30,0.0275,0.0,45.0,51.4,39.2,45.3,,Chilly
4077,2016-05-01,0.61,0.0,47.0,49.6,40.8,45.2,,Chilly
4078,2016-05-02,0.008823529411764706,0.0,52.0,58.2,39.6,48.900000000000006,,Chilly
4079,2016-05-03,0.004375,0.0,53.0,64.8,38.4,51.599999999999994,,Chilly
4080,2016-05-04,0.20352941176470588,0.0,52.0,66.0,38.8,52.4,,Chilly
4081,2016-05-05,0.0,0.0,49.0,61.6,36.0,48.8,,Chilly
4082,2016-05-06,0.00125,0.0,61.0,70.2,39.6,54.900000000000006,,Chilly
4083,2016-05-07,0.022500000000000003,0.0,66.0,81.6,44.0,62.8,,Warm
4084,2016-05-08,0.0,0.0,56.0,70.0,38.2,54.1,,Chilly
4085,2016-05-09,0.010555555555555556,0.0,56.0,70.6,41.2,55.9,,Warm
4086,2016-05-10,0.5627777777777778,0.0,52.0,62.6,48.0,55.3,,Warm
4087,2016-05-11,0.33,0.0,53.0,55.6,48.8,52.2,,Chilly
4088,2016-05-12,0.22722222222222227,0.0,61.0,67.4,49.2,58.300000000000004,,Warm
4089,2016-05-13,0.011764705882352941,0.0,52.0,65.8,43.6,54.7,,Chilly
4090,2016-05-14,0.23529411764705882,0.0,42.0,56.4,36.4,46.4,,Chilly
4091,2016-05-15,0.0,0.0,41.0,47.6,30.4,39.0,,Chilly
4092,2016-05-16,0.0011111111111111111,0.0,56.0,60.4,36.6,48.5,,Chilly
4093,2016-05-17,0.06263157894736844,0.0,53.0,68.4,40.0,54.2,,Chilly
4094,2016-05-18,0.0,0.0,51.0,62.2,37.0,49.6,,Chilly
4095,2016-05-19,0.0,0.0,57.0,67.8,40.4,54.099999999999994,,Chilly
4096,2016-05-20,0.0,0.0,59.0,72.2,39.8,56.0,,Warm
4097,2016-05-21,0.0,0.0,61.0,72.8,43.6,58.2,,Warm
4098,2016-05-22,0.0,0.0,65.0,79.6,45.2,62.4,,Warm
4099,2016-05-23,0.0,0.0,70.0,83.6,56.8,70.19999999999999,,Hot
4100,2016-05-24,0.0,0.0,71.0,83.8,57.6,70.7,,Hot
4101,2016-05-25,0.006666666666666666,0.0,72.0,83.2,60.8,72.0,,Hot
4102,2016-05-26,0.15315789473684213,0.0,72.0,84.8,64.0,74.4,,Hot
4103,2016-05-27,0.11555555555555556,0.0,69.0,82.6,63.2,72.9,,Hot
4104,2016-05-28,0.25888888888888895,0.0,74.0,81.0,64.0,72.5,,Hot
4105,2016-05-29,0.3573684210526315,0.0,69.0,81.8,61.8,71.8,,Hot
4106,2016-05-30,0.08500000000000002,0.0,70.0,79.0,59.0,69.0,,Warm
4107,2016-05-31,0.01842105263157895,0.0,69.0,81.8,61.8,71.8,,Hot
4108,2016-06-01,0.7621052631578946,0.0,69.0,80.2,60.8,70.5,,Hot
4109,2016-06-02,0.0011764705882352942,0.0,65.0,77.8,55.2,66.5,,Warm
4110,2016-06-03,0.0,0.0,67.0,78.6,54.6,66.6,,Warm
4111,2016-06-04,0.007222222222222223,0.0,71.0,81.6,61.2,71.4,,Hot
4112,2016-06-05,0.03277777777777778,0.0,67.0,78.6,58.8,68.69999999999999,,Warm
4113,2016-06-06,0.030000000000000002,0.0,65.0,76.4,57.4,66.9,,Warm
4114,2016-06-07,0.00411764705882353,0.0,59.0,72.2,52.8,62.5,,Warm
4115,2016-06-08,0.0,0.0,60.0,69.4,46.2,57.800000000000004,,Warm
4116,2016-06-09,0.016875,0.0,63.0,76.2,51.0,63.6,,Warm
4117,2016-06-10,0.3377777777777779,0.0,75.0,77.4,57.4,67.4,,Warm
4118,2016-06-11,0.33555555555555555,0.0,76.0,89.2,63.6,76.4,,Hot
4119,2016-06-12,0.06533333333333334,0.0,68.0,84.4,58.6,71.5,,Hot
4120,2016-06-13,0.15466666666666667,0.0,66.0,73.8,54.2,64.0,,Warm
4121,2016-06-14,0.1125,0.0,72.0,83.4,57.0,70.2,,Hot
4122,2016-06-15,1.5922222222222222,0.0,74.0,85.4,63.2,74.30000000000001,,Hot
4123,2016-06-16,0.0,0.0,70.0,84.0,63.0,73.5,,Hot
4124,2016-06-17,0.0,0.0,69.0,75.4,57.4,66.4,,Warm
4125,2016-06-18,0.0,0.0,73.0,84.4,57.8,71.1,,Hot
4126,2016-06-19,0.0,0.0,76.0,86.6,59.8,73.19999999999999,,Hot
4127,2016-06-20,0.0,0.0,81.0,87.0,64.0,75.5,,Hot
4128,2016-06-21,0.0,0.0,71.0,84.6,57.6,71.1,,Hot
4129,2016-06-22,0.00375,0.0,70.0,79.6,62.6,71.1,,Hot
4130,2016-06-23,0.06500000000000002,0.0,70.0,77.2,64.2,70.7,,Hot
4131,2016-06-24,0.0058823529411764705,0.0,69.0,76.4,55.8,66.1,,Warm
4132,2016-06-25,0.014117647058823528,0.0,78.0,82.2,61.8,72.0,,Hot
4133,2016-06-26,2.025909090909091,0.0,79.0,88.6,66.0,77.3,,Hot
4134,2016-06-27,0.010625,0.0,76.0,86.6,64.0,75.3,,Hot
4135,2016-06-28,0.0,0.0,65.0,79.8,55.4,67.6,,Warm
4136,2016-06-29,0.0,0.0,66.0,71.0,52.6,61.8,,Warm
4137,2016-06-30,0.022941176470588236,0.0,69.0,77.8,54.6,66.2,,Warm
4138,2016-07-01,0.11941176470588234,0.0,63.0,77.4,55.0,66.2,,Warm
4139,2016-07-02,0.0,0.0,66.0,72.6,55.2,63.9,,Warm
4140,2016-07-03,0.0,0.0,65.0,75.4,51.8,63.6,,Warm
4141,2016-07-04,0.0,0.0,65.0,77.4,53.0,65.2,,Warm
4142,2016-07-05,0.02625,0.0,75.0,77.0,59.8,68.4,,Warm
4143,2016-07-06,0.721764705882353,0.0,76.0,84.75,62.75,73.75,,Hot
4144,2016-07-07,0.07857142857142858,0.0,73.0,83.8,65.0,74.4,,Hot
4145,2016-07-08,0.12066666666666669,0.0,76.0,83.8,67.0,75.4,,Hot
4146,2016-07-09,0.0,0.0,71.0,81.6,60.8,71.19999999999999,,Hot
4147,2016-07-10,0.0,0.0,71.0,80.0,59.4,69.7,,Warm
4148,2016-07-11,0.0033333333333333335,0.0,79.0,81.6,64.0,72.8,,Hot
4149,2016-07-12,0.017142857142857144,0.0,79.0,88.2,67.0,77.6,,Hot
4150,2016-07-13,0.00857142857142857,0.0,78.0,83.6,67.8,75.69999999999999,,Hot
4151,2016-07-14,0.0007692307692307692,0.0,76.0,85.2,64.0,74.6,,Hot
4152,2016-07-15,0.008,0.0,67.0,79.6,58.8,69.19999999999999,,Warm
4153,2016-07-16,0.06333333333333334,0.0,65.0,72.4,52.0,62.2,,Warm
4154,2016-07-17,0.388235294117647,0.0,73.0,79.8,56.4,68.1,,Warm
4155,2016-07-18,0.01,0.0,76.0,82.8,59.4,71.1,,Hot
4156,2016-07-19,0.0,0.0,74.0,85.2,59.6,72.4,,Hot
4157,2016-07-20,0.0,0.0,77.0,85.6,64.2,74.9,,Hot
4158,2016-07-21,0.186,0.0,80.0,86.6,67.4,77.0,,Hot
4159,2016-07-22,2.9305555555555554,0.0,76.0,92.5,68.0,80.25,,Hot
4160,2016-07-23,0.10214285714285713,0.0,78.0,88.2,70.0,79.1,,Hot
4161,2016-07-24,1.7721052631578948,0.0,78.0,85.4,68.8,77.1,,Hot
4162,2016-07-25,0.0013333333333333333,0.0,78.0,88.6,67.2,77.9,,Hot
4163,2016-07-26,0.0,0.0,75.0,84.8,63.2,74.0,,Hot
4164,2016-07-27,0.0,0.0,76.0,86.4,63.8,75.1,,Hot
4165,2016-07-28,0.0,0.0,74.0,85.0,66.0,75.5,,Hot
4166,2016-07-29,0.4721428571428571,0.0,69.0,80.0,63.6,71.8,,Hot
4167,2016-07-30,0.016428571428571428,0.0,70.0,74.2,62.8,68.5,,Warm
4168,2016-07-31,0.0,0.0,69.0,79.6,57.8,68.69999999999999,,Warm
4169,2016-08-01,0.0,0.0,73.0,82.4,58.6,70.5,,Hot
4170,2016-08-02,0.0,0.0,75.0,83.6,63.4,73.5,,Hot
4171,2016-08-03,0.0005882352941176471,0.0,79.0,85.0,67.0,76.0,,Hot
4172,2016-08-04,0.09111111111111111,0.0,81.0,88.2,69.2,78.7,,Hot
4173,2016-08-05,1.108,0.0,74.0,85.8,66.2,76.0,,Hot
4174,2016-08-06,0.0,0.0,70.0,79.8,60.8,70.3,,Hot
4175,2016-08-07,0.0005555555555555556,0.0,69.0,79.0,60.0,69.5,,Warm
4176,2016-08-08,0.0,0.0,69.0,78.8,57.6,68.2,,Warm
4177,2016-08-09,0.0,0.0,76.0,82.8,63.4,73.1,,Hot
4178,2016-08-10,0.0,0.0,78.0,85.4,66.8,76.1,,Hot
4179,2016-08-11,0.009375,0.0,79.0,87.2,69.2,78.2,,Hot
4180,2016-08-12,0.52,0.0,77.0,84.0,72.0,78.0,,Hot
4181,2016-08-13,0.4227777777777778,0.0,74.0,80.8,68.4,74.6,,Hot
4182,2016-08-14,0.07611111111111112,0.0,72.0,81.4,60.4,70.9,,Hot
4183,2016-08-15,0.0,0.0,71.0,82.4,59.8,71.1,,Hot
4184,2016-08-16,0.0,0.0,74.0,82.2,63.4,72.8,,Hot
4185,2016-08-17,0.4157894736842106,0.0,75.0,84.4,63.4,73.9,,Hot
4186,2016-08-18,0.0075,0.0,75.0,84.4,64.2,74.30000000000001,,Hot
4187,2016-08-19,0.5584999999999999,0.0,73.0,85.8,65.0,75.4,,Hot
4188,2016-08-20,1.0070000000000001,0.0,70.0,79.75,62.0,70.875,,Hot
4189,2016-08-21,0.14684210526315788,0.0,63.0,72.8,55.75,64.275,,Warm
4190,2016-08-22,0.0,0.0,63.0,73.2,52.4,62.8,,Warm
4191,2016-08-23,0.0,0.0,71.0,78.6,56.0,67.3,,Warm
4192,2016-08-24,0.5644444444444444,0.0,74.0,81.6,62.8,72.19999999999999,,Hot
4193,2016-08-25,0.13941176470588235,0.0,73.0,83.0,63.0,73.0,,Hot
4194,2016-08-26,0.0,0.0,67.0,79.8,58.0,68.9,,Warm
4195,2016-08-27,0.9947619047619046,0.0,66.0,75.0,59.6,67.3,,Warm
4196,2016-08-28,0.07125000000000001,0.0,69.0,76.2,60.4,68.3,,Warm
4197,2016-08-29,0.0,0.0,74.0,81.8,62.4,72.1,,Hot
4198,2016-08-30,0.008823529411764706,0.0,76.0,83.0,65.8,74.4,,Hot
4199,2016-08-31,0.15999999999999998,0.0,70.0,81.4,61.2,71.30000000000001,,Hot
4200,2016-09-01,0.0,0.0,65.0,77.2,57.0,67.1,,Warm
4201,2016-09-02,0.0,0.0,62.0,72.8,52.0,62.4,,Warm
4202,2016-09-03,0.0,0.0,63.0,75.8,50.4,63.099999999999994,,Warm
4203,2016-09-04,0.0,0.0,68.0,77.2,53.6,65.4,,Warm
4204,2016-09-05,0.0,0.0,74.0,79.8,61.2,70.5,,Hot
4205,2016-09-06,0.07888888888888888,0.0,79.0,86.2,65.6,75.9,,Hot
4206,2016-09-07,1.0669565217391308,0.0,73.0,85.4,67.4,76.4,,Hot
4207,2016-09-08,0.730909090909091,0.0,74.0,77.2,67.6,72.4,,Hot
4208,2016-09-09,0.0023529411764705885,0.0,66.0,80.8,56.4,68.6,,Warm
4209,2016-09-10,0.0577777777777778,0.0,66.0,75.0,58.2,66.6,,Warm
4210,2016-09-11,0.06647058823529411,0.0,62.0,71.6,49.8,60.699999999999996,,Warm
4211,2016-09-12,0.0,0.0,67.0,75.8,50.6,63.2,,Warm
4212,2016-09-13,0.2755,0.0,68.0,77.0,55.6,66.3,,Warm
4213,2016-09-14,0.24470588235294113,0.0,63.0,72.4,56.25,64.325,,Warm
4214,2016-09-15,0.0,0.0,65.0,75.8,55.2,65.5,,Warm
4215,2016-09-16,0.275,0.0,69.0,78.25,59.25,68.75,,Warm
4216,2016-09-17,0.065625,0.0,68.0,77.4,59.6,68.5,,Warm
4217,2016-09-18,0.0,0.0,65.0,75.25,53.25,64.25,,Warm
4218,2016-09-19,0.04789473684210527,0.0,71.0,80.2,56.4,68.3,,Warm
4219,2016-09-20,1.0369565217391303,0.0,66.0,82.5,55.5,69.0,,Warm
4220,2016-09-21,0.42041666666666666,0.0,66.0,81.0,57.25,69.125,,Warm
4221,2016-09-22,0.845909090909091,0.0,67.0,75.0,61.75,68.375,,Warm
4222,2016-09-23,0.015500000000000003,0.0,66.0,74.0,62.5,68.25,,Warm
4223,2016-09-24,0.027894736842105264,0.0,64.0,69.25,61.25,65.25,,Warm
4224,2016-09-25,0.016666666666666666,0.0,68.0,72.75,60.75,66.75,,Warm
4225,2016-09-26,0.1410526315789474,0.0,61.0,76.0,51.25,63.625,,Warm
4226,2016-09-27,0.002777777777777778,0.0,56.0,65.33333333333333,48.333333333333336,56.83333333333333,,Warm
4227,2016-09-28,0.057500000000000016,0.0,52.0,62.75,47.5,55.125,,Warm
4228,2016-09-29,0.0805263157894737,0.0,58.0,63.5,49.0,56.25,,Warm
